Gmt time,tona_rate,sonia_rate,tona_sonia_difference
2023-09-07,-0.072,5.1855,5.2575
2023-09-08,-0.066,5.1855,5.2515
2023-09-09,-0.066,5.1855,5.2515
2023-09-10,-0.066,5.1855,5.2515
2023-09-11,-0.06,5.186,5.2459999999999996
2023-09-12,-0.048,5.1853,5.2333
2023-09-13,-0.016,5.1851,5.2011
2023-09-14,-0.012,5.1847,5.1967
2023-09-15,-0.043,5.1854,5.2284
2023-09-16,-0.043,5.1854,5.2284
2023-09-17,-0.043,5.1854,5.2284
2023-09-18,-0.043,5.1854,5.2284
2023-09-19,-0.059,5.1854,5.2444
2023-09-20,-0.056,5.1849,5.2409
2023-09-21,-0.049,5.1848,5.2338000000000005
2023-09-22,-0.039,5.1855,5.2245
2023-09-23,-0.039,5.1855,5.2245
2023-09-24,-0.039,5.1855,5.2245
2023-09-25,-0.042,5.1849,5.2269
2023-09-26,-0.051,5.1857,5.2367
2023-09-27,-0.064,5.186,5.25
2023-09-28,-0.063,5.1859,5.2489
2023-09-29,-0.062,5.1867,5.2487
2023-09-30,-0.062,5.1867,5.2487
2023-10-01,-0.062,5.1867,5.2487
2023-10-02,-0.044,5.1868,5.2307999999999995
2023-10-03,-0.031,5.1867,5.2177
2023-10-04,-0.021,5.1872,5.2082
2023-10-05,-0.015,5.1872,5.2021999999999995
2023-10-06,-0.016,5.1871,5.2031
2023-10-07,-0.016,5.1871,5.2031
2023-10-08,-0.016,5.1871,5.2031
2023-10-09,-0.016,5.1871,5.2031
2023-10-10,-0.03,5.1869,5.2169
2023-10-11,-0.033,5.1866,5.219600000000001
2023-10-12,-0.029,5.187,5.216
2023-10-13,-0.019,5.1873,5.2063
2023-10-14,-0.019,5.1873,5.2063
2023-10-15,-0.019,5.1873,5.2063
2023-10-16,-0.028,5.1877,5.2157
2023-10-17,-0.015,5.187,5.202
2023-10-18,-0.011,5.1872,5.1982
2023-10-19,-0.01,5.1873,5.197299999999999
2023-10-20,-0.01,5.188,5.1979999999999995
2023-10-21,-0.01,5.188,5.1979999999999995
2023-10-22,-0.01,5.188,5.1979999999999995
2023-10-23,-0.012,5.1873,5.199299999999999
2023-10-24,-0.014,5.1873,5.2013
2023-10-25,-0.018,5.1876,5.2056
2023-10-26,-0.019,5.1872,5.2062
2023-10-27,-0.013,5.1866,5.1996
2023-10-28,-0.013,5.1866,5.1996
2023-10-29,-0.013,5.1866,5.1996
2023-10-30,-0.016,5.1867,5.2027
2023-10-31,-0.02,5.1861,5.206099999999999
2023-11-01,-0.016,5.1865,5.2025
2023-11-02,-0.011,5.187,5.198
2023-11-03,-0.011,5.187,5.198
2023-11-04,-0.011,5.187,5.198
2023-11-05,-0.011,5.187,5.198
2023-11-06,-0.011,5.1867,5.1977
2023-11-07,-0.01,5.1864,5.1964
2023-11-08,-0.01,5.1866,5.1966
2023-11-09,-0.011,5.1866,5.1976
2023-11-10,-0.014,5.1869,5.2009
2023-11-11,-0.014,5.1869,5.2009
2023-11-12,-0.014,5.1869,5.2009
2023-11-13,-0.014,5.1867,5.2007
2023-11-14,-0.012,5.1872,5.199199999999999
2023-11-15,-0.011,5.1868,5.1978
2023-11-16,-0.027,5.1874,5.2144
2023-11-17,-0.015,5.1881,5.2031
2023-11-18,-0.015,5.1881,5.2031
2023-11-19,-0.015,5.1881,5.2031
2023-11-20,-0.013,5.1882,5.2012
2023-11-21,-0.012,5.1885,5.2005
2023-11-22,-0.012,5.1888,5.200799999999999
2023-11-23,-0.012,5.1888,5.200799999999999
2023-11-24,-0.012,5.1889,5.2009
2023-11-25,-0.012,5.1889,5.2009
2023-11-26,-0.012,5.1889,5.2009
2023-11-27,-0.017,5.188,5.205
2023-11-28,-0.021,5.1879,5.2089
2023-11-29,-0.022,5.1879,5.2099
2023-11-30,-0.022,5.1881,5.210100000000001
2023-12-01,-0.015,5.1886,5.2036
2023-12-02,-0.015,5.1886,5.2036
2023-12-03,-0.015,5.1886,5.2036
2023-12-04,-0.013,5.1878,5.2008
2023-12-05,-0.011,5.1875,5.1985
2023-12-06,-0.01,5.1874,5.1974
2023-12-07,-0.01,5.1875,5.1975
2023-12-08,-0.01,5.1872,5.1972
2023-12-09,-0.01,5.1872,5.1972
2023-12-10,-0.01,5.1872,5.1972
2023-12-11,-0.011,5.1876,5.1986
2023-12-12,-0.01,5.1878,5.1978
2023-12-13,-0.009,5.1874,5.196400000000001
2023-12-14,-0.008,5.1859,5.1939
2023-12-15,-0.009,5.1858,5.194800000000001
2023-12-16,-0.009,5.1858,5.194800000000001
2023-12-17,-0.009,5.1858,5.194800000000001
2023-12-18,-0.013,5.1865,5.1995
2023-12-19,-0.01,5.1863,5.1963
2023-12-20,-0.01,5.1864,5.1964
2023-12-21,-0.011,5.1861,5.1971
2023-12-22,-0.01,5.1867,5.1967
2023-12-23,-0.01,5.1867,5.1967
2023-12-24,-0.01,5.1867,5.1967
2023-12-25,-0.01,5.1867,5.1967
2023-12-26,-0.01,5.1867,5.1967
2023-12-27,-0.013,5.1863,5.1993
2023-12-28,-0.016,5.1867,5.2027
2023-12-29,-0.039,5.1869,5.225899999999999
2023-12-30,-0.039,5.1869,5.225899999999999
2023-12-31,-0.039,5.1869,5.225899999999999
2024-01-01,-0.039,5.1869,5.225899999999999
2024-01-02,-0.039,5.1869,5.225899999999999
2024-01-03,-0.039,5.1869,5.225899999999999
2024-01-04,-0.021,5.187,5.208
2024-01-05,-0.018,5.1869,5.204899999999999
2024-01-06,-0.018,5.1869,5.204899999999999
2024-01-07,-0.018,5.1869,5.204899999999999
2024-01-08,-0.018,5.1869,5.204899999999999
2024-01-09,-0.017,5.1867,5.2037
2024-01-10,-0.016,5.1872,5.2032
2024-01-11,-0.014,5.1876,5.2016
2024-01-12,-0.01,5.1884,5.1983999999999995
2024-01-13,-0.01,5.1884,5.1983999999999995
2024-01-14,-0.01,5.1884,5.1983999999999995
2024-01-15,-0.009,5.1874,5.196400000000001
2024-01-16,-0.017,5.1876,5.2046
2024-01-17,-0.014,5.188,5.202
2024-01-18,-0.014,5.1883,5.2023
2024-01-19,-0.011,5.1876,5.1986
2024-01-20,-0.011,5.1876,5.1986
2024-01-21,-0.011,5.1876,5.1986
2024-01-22,-0.014,5.1879,5.2019
2024-01-23,-0.014,5.1873,5.2013
2024-01-24,-0.013,5.1875,5.2005
2024-01-25,-0.012,5.1882,5.2002
2024-01-26,-0.01,5.1882,5.1982
2024-01-27,-0.01,5.1882,5.1982
2024-01-28,-0.01,5.1882,5.1982
2024-01-29,-0.011,5.1879,5.1989
2024-01-30,-0.011,5.1884,5.1994
2024-01-31,-0.011,5.1881,5.1991000000000005
2024-02-01,-0.01,5.1878,5.1978
2024-02-02,-0.008,5.1885,5.1965
2024-02-03,-0.008,5.1885,5.1965
2024-02-04,-0.008,5.1885,5.1965
2024-02-05,-0.008,5.1884,5.1964
2024-02-06,-0.007,5.1894,5.1964
2024-02-07,-0.006,5.189,5.195
2024-02-08,-0.005,5.188,5.193
2024-02-09,-0.005,5.1885,5.1935
2024-02-10,-0.005,5.1885,5.1935
2024-02-11,-0.005,5.1885,5.1935
2024-02-12,-0.005,5.1885,5.1935
2024-02-13,-0.005,5.1888,5.1937999999999995
2024-02-14,-0.005,5.1888,5.1937999999999995
2024-02-15,-0.005,5.1885,5.1935
2024-02-16,-0.006,5.1881,5.194100000000001
2024-02-17,-0.006,5.1881,5.194100000000001
2024-02-18,-0.006,5.1881,5.194100000000001
2024-02-19,-0.006,5.1874,5.1934000000000005
2024-02-20,-0.006,5.1879,5.1939
2024-02-21,-0.006,5.188,5.194
2024-02-22,-0.005,5.1888,5.1937999999999995
2024-02-23,-0.005,5.1888,5.1937999999999995
2024-02-24,-0.005,5.1888,5.1937999999999995
2024-02-25,-0.005,5.1888,5.1937999999999995
2024-02-26,-0.006,5.1881,5.194100000000001
2024-02-27,-0.006,5.1877,5.193700000000001
2024-02-28,-0.006,5.1882,5.1942
2024-02-29,-0.005,5.1885,5.1935
2024-03-01,-0.005,5.1887,5.1937
2024-03-02,-0.005,5.1887,5.1937
2024-03-03,-0.005,5.1887,5.1937
2024-03-04,-0.006,5.1884,5.1944
2024-03-05,-0.007,5.1887,5.1956999999999995
2024-03-06,-0.009,5.1883,5.1973
2024-03-07,-0.011,5.1884,5.1994
2024-03-08,-0.01,5.1881,5.1981
2024-03-09,-0.01,5.1881,5.1981
2024-03-10,-0.01,5.1881,5.1981
2024-03-11,-0.01,5.188,5.1979999999999995
2024-03-12,-0.011,5.1887,5.1997
2024-03-13,-0.011,5.1889,5.1999
2024-03-14,-0.009,5.1888,5.1978
2024-03-15,-0.005,5.1894,5.1944
2024-03-16,-0.005,5.1894,5.1944
2024-03-17,-0.005,5.1894,5.1944
2024-03-18,-0.003,5.1886,5.1916
2024-03-19,-0.001,5.1894,5.1904
2024-03-20,-0.001,5.1894,5.1904
2024-03-21,0.074,5.1894,5.1154
2024-03-22,0.077,5.1906,5.1136
2024-03-23,0.077,5.1906,5.1136
2024-03-24,0.077,5.1906,5.1136
2024-03-25,0.077,5.1898,5.1128
2024-03-26,0.077,5.1896,5.1126000000000005
2024-03-27,0.077,5.1899,5.1129
2024-03-28,0.077,5.1911,5.1141
2024-03-29,0.077,5.1911,5.1141
2024-03-30,0.077,5.1911,5.1141
2024-03-31,0.077,5.1911,5.1141
2024-04-01,0.077,5.1911,5.1141
2024-04-02,0.077,5.1956,5.1186
2024-04-03,0.077,5.1952,5.1182
2024-04-04,0.077,5.1949,5.1179
2024-04-05,0.077,5.1949,5.1179
2024-04-06,0.077,5.1949,5.1179
2024-04-07,0.077,5.1949,5.1179
2024-04-08,0.077,5.1949,5.1179
2024-04-09,0.077,5.1976,5.1206000000000005
2024-04-10,0.077,5.1978,5.1208
2024-04-11,0.077,5.198,5.121
2024-04-12,0.077,5.198,5.121
2024-04-13,0.077,5.198,5.121
2024-04-14,0.077,5.198,5.121
2024-04-15,0.077,5.1984,5.1214
2024-04-16,0.077,5.1984,5.1214
2024-04-17,0.077,5.1984,5.1214
2024-04-18,0.077,5.1984,5.1214
2024-04-19,0.077,5.1984,5.1214
2024-04-20,0.077,5.1984,5.1214
2024-04-21,0.077,5.1984,5.1214
2024-04-22,0.077,5.1993,5.1223
2024-04-23,0.076,5.1997,5.1237
2024-04-24,0.077,5.1993,5.1223
2024-04-25,0.077,5.1998,5.1228
2024-04-26,0.077,5.1999,5.1229000000000005
2024-04-27,0.077,5.1999,5.1229000000000005
2024-04-28,0.077,5.1999,5.1229000000000005
2024-04-29,0.077,5.1999,5.1229000000000005
2024-04-30,0.076,5.1998,5.1238
2024-05-01,0.077,5.2,5.123
2024-05-02,0.077,5.2,5.123
2024-05-03,0.077,5.2,5.123
2024-05-04,0.077,5.2,5.123
2024-05-05,0.077,5.2,5.123
2024-05-06,0.077,5.2,5.123
2024-05-07,0.077,5.2,5.123
2024-05-08,0.077,5.2,5.123
2024-05-09,0.077,5.2,5.123
2024-05-10,0.077,5.2,5.123
2024-05-11,0.077,5.2,5.123
2024-05-12,0.077,5.2,5.123
2024-05-13,0.077,5.2,5.123
2024-05-14,0.077,5.2,5.123
2024-05-15,0.077,5.2,5.123
2024-05-16,0.077,5.2,5.123
2024-05-17,0.077,5.2,5.123
2024-05-18,0.077,5.2,5.123
2024-05-19,0.077,5.2,5.123
2024-05-20,0.077,5.2,5.123
2024-05-21,0.077,5.2,5.123
2024-05-22,0.077,5.2,5.123
2024-05-23,0.077,5.2,5.123
2024-05-24,0.078,5.2,5.122
2024-05-25,0.078,5.2,5.122
2024-05-26,0.078,5.2,5.122
2024-05-27,0.078,5.2,5.122
2024-05-28,0.077,5.2,5.123
2024-05-29,0.078,5.2,5.122
2024-05-30,0.077,5.2,5.123
2024-05-31,0.077,5.2,5.123
2024-06-01,0.077,5.2,5.123
2024-06-02,0.077,5.2,5.123
2024-06-03,0.077,5.2,5.123
2024-06-04,0.077,5.2,5.123
2024-06-05,0.077,5.2,5.123
2024-06-06,0.077,5.2,5.123
2024-06-07,0.078,5.2,5.122
2024-06-08,0.078,5.2,5.122
2024-06-09,0.078,5.2,5.122
2024-06-10,0.078,5.2,5.122
2024-06-11,0.078,5.2,5.122
2024-06-12,0.078,5.2,5.122
2024-06-13,0.077,5.2,5.123
2024-06-14,0.077,5.2,5.123
2024-06-15,0.077,5.2,5.123
2024-06-16,0.077,5.2,5.123
2024-06-17,0.077,5.2,5.123
2024-06-18,0.077,5.2,5.123
2024-06-19,0.077,5.2,5.123
2024-06-20,0.077,5.2,5.123
2024-06-21,0.077,5.2,5.123
2024-06-22,0.077,5.2,5.123
2024-06-23,0.077,5.2,5.123
2024-06-24,0.081,5.2,5.119
2024-06-25,0.078,5.2,5.122
2024-06-26,0.077,5.2,5.123
2024-06-27,0.077,5.2,5.123
2024-06-28,0.076,5.2,5.1240000000000006
2024-06-29,0.076,5.2,5.1240000000000006
2024-06-30,0.076,5.2,5.1240000000000006
2024-07-01,0.077,5.2,5.123
2024-07-02,0.077,5.2,5.123
2024-07-03,0.077,5.2,5.123
2024-07-04,0.077,5.2,5.123
2024-07-05,0.077,5.2,5.123
2024-07-06,0.077,5.2,5.123
2024-07-07,0.077,5.2,5.123
2024-07-08,0.077,5.2,5.123
2024-07-09,0.077,5.2,5.123
2024-07-10,0.077,5.2,5.123
2024-07-11,0.077,5.2,5.123
2024-07-12,0.077,5.2,5.123
2024-07-13,0.077,5.2,5.123
2024-07-14,0.077,5.2,5.123
2024-07-15,0.077,5.2,5.123
2024-07-16,0.077,5.2,5.123
2024-07-17,0.078,5.2,5.122
2024-07-18,0.077,5.2,5.123
2024-07-19,0.077,5.2,5.123
2024-07-20,0.077,5.2,5.123
2024-07-21,0.077,5.2,5.123
2024-07-22,0.083,5.2,5.117
2024-07-23,0.08,5.2,5.12
2024-07-24,0.08,5.2,5.12
2024-07-25,0.081,5.2,5.119
2024-07-26,0.078,5.2,5.122
2024-07-27,0.078,5.2,5.122
2024-07-28,0.078,5.2,5.122
2024-07-29,0.077,5.2,5.123
2024-07-30,0.077,5.2,5.123
2024-07-31,0.079,5.2,5.121
2024-08-01,0.227,4.95,4.723
2024-08-02,0.227,4.95,4.723
2024-08-03,0.227,4.95,4.723
2024-08-04,0.227,4.95,4.723
2024-08-05,0.227,4.95,4.723
2024-08-06,0.227,4.95,4.723
2024-08-07,0.227,4.95,4.723
